UF,Sexo,Idade,Raca,Anos de Estudo,Renda,Altura
25,Feminino,24,Negro,12,400,1.749.848.917
25,Feminino,55,Branco,9,100,1.759.623.891
25,Masculino,38,Negro,2,788,161.243.842
25,Feminino,45,Branco,4,788,1.660.044.649
25,Masculino,51,Pardo,1,600,1.694.690.266
25,Feminino,67,Negro,1,0,1.588.819.946
25,Feminino,51,Branco,2,0,183.469.182
25,Feminino,36,Negro,4,0,181.207.201
25,Masculino,60,Negro,1,150,1.740.675.386
25,Feminino,46,Branco,2,1000,1.742.465.048
25,Masculino,30,Branco,8,600,1.833.278.426
25,Masculino,31,Negro,1,350,179.530.591
25,Masculino,38,Negro,2,788,1.613.040.131
25,Masculino,91,Branco,4,300,16.671.062
25,Feminino,43,Negro,4,0,1.712.866.036
25,Feminino,80,Branco,1,0,1.659.734.169
25,Feminino,73,Negro,1,300,1.596.235.499
25,Masculino,30,Negro,14,1500,1.669.936.012
25,Masculino,24,Pardo,10,500,1.779.863.898
25,Feminino,45,Pardo,4,170,1.674.656.536
25,Masculino,39,Negro,12,300,1.680.988.102
25,Masculino,47,Negro,4,788,1.573.817.736
25,Feminino,53,Branco,12,700,171.378.111
25,Feminino,46,Pardo,1,200,1.620.718.551
25,Feminino,49,Negro,5,25,1.755.634.924
25,Feminino,50,Branco,4,600,1.757.689.064
25,Masculino,27,Pardo,12,1000,1.760.877.945
25,Masculino,27,Negro,7,788,18.033.591
25,Feminino,44,Negro,5,788,1.670.917.382
25,Masculino,27,Negro,12,788,1.772.155.368
25,Feminino,32,Branco,16,920,1.660.277.809
25,Masculino,37,Negro,1,500,1.737.709.035
25,Masculino,35,Negro,12,1200,1.693.141.219
25,Masculino,27,Negro,11,300,1.828.974.888
25,Feminino,56,Branco,5,150,1.600.969.936
25,Masculino,52,Negro,5,788,1.856.719.684
25,Masculino,37,Negro,12,900,1.668.774.544
25,Feminino,41,Pardo,4,788,1.696.305.147
25,Masculino,52,Negro,1,0,173.156.346
25,Masculino,40,Negro,15,2500,1.788.848.162
25,Masculino,51,Pardo,1,500,174.588.845
25,Masculino,43,Negro,1,0,1.696.346.706
25,Masculino,21,Branco,11,200,1.610.525.675
25,Masculino,26,Negro,12,1200,1.667.467.841
25,Masculino,49,Branco,1,400,1.801.718.011
25,Masculino,55,Negro,3,788,1.834.482.257
25,Masculino,43,Negro,1,788,1.717.639.521
25,Feminino,45,Branco,1,60,1.734.817.539
25,Masculino,59,Negro,1,0,1.794.419.831
25,Masculino,44,Negro,1,0,1.689.242.763
25,Masculino,73,Negro,1,0,1.713.158.018
25,Masculino,51,Branco,16,10000,1.698.907.945
25,Masculino,32,Negro,9,1500,1.540.785.015
25,Feminino,54,Negro,5,0,1.710.746.925
25,Masculino,40,Negro,12,2000,1.656.507.808
25,Feminino,41,Branco,16,1900,1.708.352.319
25,Feminino,23,Negro,10,100,1.810.849.305
25,Feminino,53,Branco,16,788,1.600.757.295
25,Masculino,37,Branco,12,1000,1.677.653.762
25,Masculino,32,Negro,4,570,1.814.303.038
25,Masculino,27,Branco,5,800,1.547.732.964
25,Feminino,63,Negro,9,170,1.656.581.407
25,Masculino,57,Branco,1,300,1.787.325.508
25,Feminino,30,Branco,5,400,1.648.462.861
25,Feminino,28,Negro,5,160,1.721.687.828
25,Masculino,40,Negro,4,80,1.689.915.359
25,Feminino,63,Negro,1,50,173.344.278
25,Masculino,20,Pardo,12,1500,1.694.605.669
25,Masculino,50,Negro,1,200,1.779.337.278
25,Masculino,32,Negro,5,400,1.690.719.217
25,Masculino,27,Negro,10,700,170.359.269
25,Masculino,40,Branco,12,1000,1.724.922.548
25,Masculino,49,Branco,12,400,1.846.338.344
25,Masculino,28,Negro,9,788,1.440.600.908
25,Feminino,52,Negro,4,788,1.681.569.188
25,Feminino,42,Branco,13,0,1.777.764.023
25,Feminino,50,Negro,5,394,1.791.923.809
25,Masculino,69,Negro,5,10,1.693.271.276
25,Feminino,55,Negro,12,1014,1.705.918.022
25,Feminino,46,Branco,12,1014,1.718.597.478
25,Masculino,33,Negro,2,1182,162.437.145
25,Masculino,49,Negro,1,700,1.744.949.673
25,Masculino,52,Branco,1,788,1.724.567.652
25,Masculino,29,Negro,1,0,183.861.771
25,Masculino,52,Branco,5,1000,1.854.882.375
25,Masculino,31,Branco,1,800,1.784.558.714
25,Feminino,65,Negro,12,200,1.706.507.772
25,Masculino,20,Negro,5,1040,165.523.736
25,Feminino,57,Negro,12,400,1.687.511.655
25,Masculino,47,Branco,9,300,1.665.234.129
25,Masculino,30,Branco,8,560,1.598.399.479
25,Masculino,30,Negro,6,1000,1.642.667.595
25,Masculino,39,Negro,2,420,1.746.741.166
25,Masculino,27,Negro,12,900,1.774.438.566
25,Masculino,44,Negro,2,788,169.396.241
25,Masculino,54,Negro,5,800,1.787.827.953
25,Masculino,48,Branco,16,500,1.586.228.606
25,Masculino,34,Negro,16,6000,1.645.504.573
25,Masculino,64,Branco,2,200,1.743.903.421
25,Masculino,33,Negro,16,1014,1.650.117.646
25,Masculino,58,Negro,10,1200,1.760.023.485
25,Masculino,55,Negro,7,789,1.671.733.541
25,Masculino,49,Negro,6,1350,1.586.050.201
25,Masculino,69,Negro,5,67,1.690.196.367
25,Feminino,48,Negro,2,400,1.647.964.169
25,Feminino,32,Branco,14,890,1.597.716.412
25,Masculino,43,Negro,9,1200,1.710.729.912
25,Feminino,41,Branco,1,0,1.744.053.667
25,Masculino,58,Negro,16,4000,1.693.743.541
25,Feminino,32,Pardo,12,800,1.646.897.891
25,Feminino,39,Negro,16,3000,1.687.093.717
25,Feminino,34,Pardo,5,110,1.875.363.107
25,Masculino,38,Branco,8,2500,1.561.479.507
25,Masculino,26,Branco,14,1800,1.718.365.804
25,Masculino,30,Negro,16,320,1.628.758.449
25,Masculino,31,Negro,5,986,1.805.207.675
25,Feminino,31,Negro,16,2000,1.774.176.626
25,Masculino,38,Branco,13,2500,1.635.898.386
25,Masculino,42,Negro,12,1200,1.789.769.347
25,Masculino,62,Pardo,8,1600,1.552.213.503
25,Masculino,35,Negro,12,3000,1.697.644.455
25,Masculino,66,Branco,1,1500,1.719.394.224
25,Masculino,49,Negro,12,3400,1.682.675.984
25,Masculino,49,Branco,10,300,1.771.025.845
25,Masculino,25,Pardo,12,948,1.702.636.452
25,Feminino,42,Pardo,1,100,1.603.392.033
25,Masculino,22,Branco,12,1000,1.624.155.883
25,Feminino,63,Negro,16,3500,161.367.015
25,Masculino,61,Negro,14,10800,1.797.110.641
25,Masculino,52,Negro,16,12000,1.802.154.973
25,Masculino,41,Branco,16,4000,1.785.183.354
25,Masculino,36,Branco,16,8000,1.641.807.742
25,Feminino,45,Branco,16,4000,1.675.841.601
25,Masculino,52,Branco,15,20000,1.807.157.094
25,Feminino,63,Negro,16,5000,1.834.733.351
25,Masculino,41,Branco,16,6000,1.670.777.481
25,Masculino,51,Branco,12,1400,1.724.843.222
25,Feminino,51,Branco,16,2000,1.628.989.613
25,Feminino,36,Negro,14,1900,1.806.174.397
25,Feminino,54,Negro,16,10000,1.632.726.039
25,Masculino,32,Branco,5,1200,1.674.575.558
25,Masculino,64,Negro,3,1500,1.723.927.853
25,Feminino,62,Branco,16,2700,1.714.450.614
25,Masculino,36,Branco,7,788,1.686.267.577
25,Feminino,39,Negro,15,788,1.719.249.786
25,Masculino,51,Branco,9,1576,1.736.126.201
25,Feminino,59,Negro,16,4100,1.585.343.016
25,Masculino,43,Branco,12,3500,1.601.354.042
25,Masculino,59,Negro,9,900,1.726.225.437
25,Feminino,46,Negro,11,1000,1.742.038.416
25,Masculino,40,Pardo,9,788,1.769.235.509
25,Masculino,43,Negro,1,180,1.699.028.573
25,Masculino,41,Negro,12,1200,1.687.323.131
25,Masculino,32,Negro,7,1200,1.610.620.871
25,Masculino,34,Negro,12,400,164.723.889
25,Masculino,27,Negro,7,500,1.817.639.764
25,Masculino,73,Negro,1,0,1.588.499.046
25,Masculino,62,Negro,1,788,1.559.554.709
25,Masculino,51,Negro,1,200,1.709.308.453
25,Feminino,21,Negro,1,0,1.763.803.725
25,Masculino,63,Branco,9,450,1.776.413.892
25,Feminino,31,Negro,10,500,1.611.949.265
25,Feminino,36,Negro,15,1100,1.770.714.126
25,Feminino,55,Branco,1,0,160.769.204
25,Masculino,49,Branco,8,800,1.703.903.655
25,Feminino,56,Negro,1,0,1.682.830.135
25,Masculino,27,Negro,7,1100,1.748.528.462
25,Masculino,57,Negro,5,400,1.788.518.186
25,Masculino,46,Branco,1,2000,1.818.057.606
25,Masculino,41,Negro,4,1000,1.798.565.471
25,Masculino,54,Negro,1,0,1.542.173.981
25,Masculino,33,Branco,9,1140,1.811.910.227
25,Feminino,66,Negro,3,0,1.768.167.363
25,Masculino,31,Branco,1,1800,1.623.197.295
25,Masculino,49,Negro,12,2500,1.692.861.239
25,Masculino,83,Branco,1,0,1.738.379.222
25,Feminino,27,Branco,15,1370,1.679.727.993
25,Masculino,48,Negro,2,0,178.563.309
25,Masculino,75,Negro,1,0,1.688.488.169
25,Feminino,77,Negro,1,0,1.671.407.804
25,Masculino,68,Branco,5,800,1.634.665.547
25,Masculino,27,Negro,9,788,1.752.602.253
25,Masculino,23,Negro,16,1182,1.684.046.972
25,Masculino,26,Branco,12,1000,1.833.145.418
25,Masculino,53,Negro,12,2600,1.719.911.679
25,Masculino,32,Negro,12,1000,1.737.332.527
25,Masculino,37,Negro,6,800,1.756.616.087
25,Masculino,33,Negro,9,1380,1.762.571.014
25,Feminino,39,Pardo,12,200,1.615.612.566
25,Feminino,60,Pardo,6,800,177.767.883
25,Masculino,55,Branco,14,1000,1.664.399.589
25,Feminino,56,Branco,16,1200,175.608.368
25,Masculino,50,Negro,12,2000,1.630.829.066
25,Masculino,38,Negro,2,788,1.623.701.734
25,Masculino,38,Negro,3,700,1.613.679.828
25,Masculino,35,Branco,12,1700,173.941.511
25,Masculino,66,Branco,5,1200,1.705.409.982
25,Feminino,45,Branco,5,820,1.636.452.115
25,Masculino,25,Branco,9,1000,1.822.228.475
25,Masculino,45,Negro,10,2500,1.727.919.769
25,Masculino,64,Negro,1,0,1.647.255.462
25,Masculino,42,Negro,4,400,1.609.614.915
25,Masculino,40,Branco,12,1100,1.720.936.343
25,Masculino,32,Branco,12,700,1.696.108.327
25,Masculino,43,Negro,9,400,1.700.261.356
25,Masculino,35,Pardo,7,788,1.803.664.966
25,Feminino,32,Negro,13,1000,1.748.758.395
25,Feminino,56,Negro,16,5000,1.656.368.893
25,Feminino,28,Branco,12,1097,1.690.417.492
25,Feminino,51,Branco,12,200,1.596.766.798
25,Masculino,60,Negro,7,788,1.717.323.113
25,Masculino,67,Branco,1,900,1.657.156.817
25,Masculino,38,Branco,12,5000,161.620.548
25,Masculino,44,Negro,1,788,1.782.699.584
25,Masculino,51,Pardo,12,800,1.721.135.382
25,Masculino,41,Negro,6,700,1.734.489.453
25,Masculino,56,Negro,16,8000,1.613.780.704
25,Feminino,54,Branco,14,1100,1.651.478.916
25,Masculino,41,Branco,12,2000,1.836.815.143
25,Feminino,54,Negro,2,120,1.723.530.416
25,Feminino,56,Negro,2,600,1.599.433.538
25,Feminino,52,Pardo,6,100,1.827.360.137
25,Masculino,25,Branco,11,900,1.796.786.388
25,Feminino,46,Branco,10,720,1.524.171.788
25,Feminino,44,Negro,12,200,1.702.782.078
25,Feminino,49,Negro,13,788,1.859.463.833
25,Feminino,41,Branco,5,788,1.735.928.555
25,Feminino,47,Pardo,4,60,1.727.986.566
25,Feminino,31,Branco,12,900,17.434.984
25,Feminino,65,Negro,9,250,1.723.710.325
25,Feminino,50,Negro,1,750,181.189.314
25,Masculino,48,Negro,12,940,1.637.727.332
25,Feminino,45,Negro,7,788,1.779.273.856
25,Masculino,43,Branco,5,1576,1.707.047.093
25,Masculino,43,Negro,12,1100,1.636.264.549
25,Masculino,33,Branco,12,1600,1.772.969.519
25,Feminino,55,Branco,9,395,1.716.737.538
25,Masculino,49,Branco,12,900,1.773.870.478
25,Masculino,49,Negro,12,1500,1.705.319.881
25,Feminino,46,Branco,16,7000,1.602.285.661
25,Feminino,50,Negro,12,0,1.773.417.242
25,Masculino,46,Negro,6,1100,1.697.251.016
25,Masculino,55,Negro,6,0,1.646.668.566
25,Masculino,50,Branco,16,10000,1.755.140.183
25,Feminino,58,Branco,5,150,1.772.194.091
25,Masculino,29,Negro,11,788,1.572.297.924
25,Feminino,27,Negro,10,788,1.582.733.866
25,Feminino,37,Negro,16,1300,1.711.923.463
25,Masculino,43,Negro,12,1576,1.530.432.566
25,Masculino,29,Negro,8,1200,1.750.016.867
25,Feminino,33,Branco,12,2000,1.680.451.971
25,Masculino,28,Negro,12,915,1.763.101.355
25,Feminino,33,Pardo,14,1100,1.713.222.284
25,Feminino,55,Negro,1,500,1.721.667.565
25,Feminino,33,Negro,13,942,1.721.289.259
25,Feminino,32,Negro,16,2200,1.598.836.362
25,Feminino,42,Branco,12,789,1.729.078.501
25,Masculino,53,Negro,12,1660,1.656.679.577
25,Feminino,28,Negro,12,788,1.543.552.126
25,Masculino,49,Pardo,16,800,1.647.006.231
25,Feminino,48,Pardo,16,1400,1.693.755.936
25,Feminino,22,Branco,12,788,1.620.255.346
25,Masculino,40,Negro,12,2000,1.705.192.037
25,Masculino,50,Negro,15,1500,1.765.119.851
25,Masculino,54,Negro,12,3000,1.673.045.627
25,Feminino,51,Negro,12,400,169.114.778
25,Masculino,46,Branco,14,1200,1.877.727.227
25,Feminino,38,Branco,12,788,1.784.222.153
25,Feminino,72,Negro,5,600,1.696.460.582
25,Feminino,32,Branco,12,1000,1.669.130.635
25,Feminino,50,Branco,16,2000,1.656.311.731
25,Masculino,39,Negro,12,2000,1.701.315.673
25,Masculino,56,Negro,12,788,1.721.324.666
25,Feminino,42,Negro,12,507,1.863.162.194
25,Feminino,39,Negro,12,1200,1.816.366.328
25,Feminino,67,Branco,5,2000,1.739.011.907
25,Masculino,36,Negro,12,1150,1.699.807.363
25,Masculino,51,Branco,5,400,1.699.803.962
25,Feminino,53,Negro,4,788,1.730.939.567
25,Feminino,63,Branco,6,788,1.619.232.617
25,Feminino,32,Branco,13,788,1.903.009.379
25,Masculino,31,Branco,12,800,180.032.089
25,Masculino,48,Branco,12,1300,1.719.342.646
25,Masculino,63,Negro,8,1500,1.761.490.683
25,Masculino,40,Branco,9,2300,1.723.355.585
25,Masculino,30,Negro,12,930,1.733.841.466
25,Masculino,48,Pardo,13,788,1.818.056.777
25,Masculino,34,Negro,12,900,177.783.226
25,Masculino,34,Negro,12,788,1.655.522.569
25,Feminino,53,Negro,16,788,1.773.534.248
25,Masculino,31,Negro,12,788,1.651.988.821
25,Masculino,52,Negro,12,5000,153.330.769
25,Masculino,64,Negro,9,1200,1.669.408.392
25,Masculino,58,Negro,1,788,1.737.679.759
25,Masculino,19,Pardo,11,788,1.707.765.906
25,Masculino,54,Negro,12,788,1.820.837.244
25,Masculino,32,Pardo,9,1000,1.698.995.744
25,Masculino,45,Negro,16,788,1.693.602.577
25,Feminino,30,Pardo,12,27,1.781.759
25,Masculino,52,Pardo,12,4200,1.558.698.903
25,Feminino,59,Branco,16,2744,1.638.802.073
25,Masculino,51,Branco,12,1400,1.583.131.268
25,Feminino,48,Negro,12,700,1.627.904.272
25,Feminino,28,Pardo,16,2500,1.715.173.036
25,Masculino,41,Negro,16,1100,1.702.668.542
25,Masculino,30,Branco,13,1000,1.661.691.222
25,Feminino,53,Negro,16,12200,1.669.555.816
25,Masculino,68,Negro,10,100,1.710.007.355
25,Masculino,42,Negro,13,2500,1.671.175.488
25,Masculino,52,Branco,8,1500,1.757.093.621
25,Masculino,46,Branco,9,1000,1.722.715.855
25,Feminino,55,Negro,1,788,1.811.681.482
25,Masculino,42,Negro,17,995,1.662.065.102
25,Masculino,30,Negro,13,2365,169.133
25,Masculino,54,Negro,16,8950,1.729.079.108
25,Masculino,56,Branco,16,7000,1.640.061.854
25,Masculino,50,Negro,12,1500,17.608.657
25,Masculino,51,Negro,12,1200,1.796.628.966
25,Masculino,52,Negro,12,6240,1.660.698.262
25,Masculino,37,Negro,4,800,1.606.705.673
25,Feminino,29,Negro,10,320,1.703.865.849
25,Masculino,26,Negro,9,820,1.754.874.585
25,Feminino,58,Negro,12,788,1.680.947.765
25,Masculino,50,Negro,1,280,169.619.601
25,Masculino,37,Negro,9,1280,1.717.719.139
25,Masculino,74,Negro,1,350,1.610.210.865
25,Masculino,29,Branco,12,1000,1.642.167.262
25,Masculino,22,Branco,9,1200,176.399.708
25,Masculino,21,Negro,9,600,1.716.749.155
25,Masculino,63,Negro,2,250,1.719.189.231
25,Feminino,75,Negro,1,0,1.636.790.718
25,Masculino,47,Negro,1,600,1.560.761.006
25,Masculino,42,Negro,2,0,1.739.144.717
25,Feminino,27,Negro,10,300,1.624.457.093
25,Masculino,47,Negro,9,750,1.569.327.048
25,Masculino,70,Negro,3,0,1.670.006.931
25,Masculino,29,Negro,13,800,165.331.839
25,Masculino,64,Branco,1,788,170.730.546
25,Masculino,43,Branco,16,2200,1.572.204.822
25,Masculino,31,Negro,8,788,1.823.723.307
25,Masculino,42,Negro,3,1000,1.711.200.472
25,Masculino,37,Negro,4,0,1.729.904.948
25,Masculino,58,Negro,3,150,1.723.710.842
25,Masculino,39,Negro,3,0,1.844.502.479
25,Masculino,37,Branco,12,788,1.583.800.697
25,Masculino,54,Negro,2,788,1.789.482.817
25,Masculino,48,Negro,1,0,1.701.393.435
25,Masculino,53,Branco,5,300,173.843.739
25,Masculino,29,Branco,5,600,1.611.874.163
25,Masculino,39,Branco,3,2100,1.678.803.506
25,Masculino,62,Negro,1,480,1.566.310.804
25,Masculino,54,Negro,5,800,1.730.951.758
25,Masculino,58,Negro,1,700,1.808.369.304
25,Masculino,35,Negro,5,850,1.837.677.945
25,Feminino,56,Branco,2,250,1.680.746.475
25,Feminino,40,Pardo,5,300,1.434.003.715
25,Masculino,30,Branco,9,800,1.713.504.254
25,Masculino,20,Negro,5,160,17.603.675
25,Masculino,43,Branco,1,1000,1.774.393.617
25,Masculino,38,Negro,1,1050,1.747.005.155
25,Masculino,79,Pardo,1,0,1.638.514.368
25,Masculino,44,Negro,1,350,1.753.843.523
25,Masculino,34,Negro,1,1200,168.080.233
25,Masculino,31,Negro,3,150,1.718.108.176
25,Masculino,53,Negro,2,0,1.782.027.032
25,Masculino,56,Branco,12,2300,1.687.612.291
25,Feminino,40,Branco,12,788,1.747.177.461
25,Feminino,27,Negro,12,1200,1.770.906.489
25,Masculino,36,Negro,6,2000,1.739.450.095
25,Masculino,41,Branco,8,1500,1.698.858.176
25,Feminino,52,Branco,3,788,1.618.539.233
25,Masculino,33,Negro,12,700,1.847.332.994
25,Masculino,45,Negro,12,2300,1.836.591.769
25,Feminino,24,Negro,12,950,165.126.934
25,Masculino,42,Negro,12,788,1.791.111.845
25,Feminino,46,Branco,5,200,1.711.426.597
25,Feminino,40,Negro,9,80,1.672.823.597
25,Masculino,31,Negro,5,480,1.675.859.893
25,Masculino,46,Negro,1,300,1.794.222.593
25,Feminino,40,Negro,6,600,1.626.015.831
25,Masculino,28,Negro,1,3000,1.826.254.669
25,Feminino,33,Branco,9,160,1.645.206.737
25,Masculino,30,Branco,12,800,172.608.183
25,Masculino,76,Negro,1,0,179.416.343
25,Masculino,54,Branco,1,0,1.683.050.313
25,Masculino,40,Negro,5,800,1.657.234.415
25,Masculino,50,Negro,5,788,1.830.552.811
25,Masculino,33,Branco,12,800,1.573.503.551
25,Masculino,35,Negro,12,788,1.425.919.746
25,Feminino,24,Negro,15,500,1.633.853.853
25,Feminino,27,Negro,2,0,1.727.459.394
25,Masculino,51,Negro,1,100,1.633.696.882
25,Masculino,61,Branco,1,100,1.716.331.645
25,Feminino,35,Negro,1,250,1.669.357.798
25,Feminino,32,Branco,13,1200,1.654.122.207
25,Feminino,43,Negro,5,100,1.673.493.844
25,Masculino,42,Negro,1,0,1.727.260.408
25,Feminino,41,Negro,1,100,1.682.421.178
25,Feminino,15,Negro,9,200,173.049.861
25,Masculino,75,Negro,1,200,1.784.022.393
25,Masculino,30,Negro,4,800,1.709.156.335
25,Feminino,23,Negro,6,100,1.717.254.109
25,Masculino,32,Branco,6,788,1.612.479.398
25,Masculino,49,Negro,16,2000,1.592.144.869
25,Feminino,36,Negro,9,788,1.715.130.869
25,Masculino,35,Branco,16,1500,163.238.613
25,Masculino,47,Negro,12,1000,1.765.632.724
25,Feminino,41,Negro,12,1500,1.883.839.706
25,Masculino,42,Branco,12,3000,1.643.701.414
25,Masculino,38,Negro,16,5516,1.784.358.708
25,Masculino,55,Negro,7,1576,1.679.460.425
25,Feminino,40,Negro,12,2000,178.910.566
25,Masculino,65,Negro,4,788,1.731.479.823
25,Masculino,62,Negro,1,0,1.760.057.531
25,Masculino,47,Negro,12,2554,1.603.611.657
25,Masculino,35,Negro,12,700,1.767.042.411
25,Feminino,49,Branco,16,4728,1.723.627.045
25,Masculino,34,Branco,7,1500,1.820.443.771
25,Masculino,29,Negro,3,788,1.695.894.839
25,Masculino,38,Negro,16,2500,1.695.549.747
25,Masculino,33,Negro,12,1500,1.687.573.251
25,Masculino,47,Negro,1,700,1.536.889.055
25,Feminino,80,Branco,16,1400,1.824.804.145
25,Masculino,28,Branco,9,788,1.637.034.139
25,Masculino,33,Negro,5,788,173.681.798
25,Masculino,25,Pardo,9,930,1.752.958.784
25,Masculino,65,Branco,9,0,1.660.282.215
25,Masculino,35,Negro,6,500,159.572.735
25,Masculino,65,Negro,5,0,1.590.119.359
25,Feminino,36,Negro,1,0,1.611.772.432
25,Masculino,65,Negro,1,600,1.781.753.876
25,Masculino,33,Negro,5,1000,1.565.558.589
25,Masculino,48,Negro,2,0,1.589.282.399
25,Masculino,50,Negro,5,700,162.235.932
25,Feminino,67,Negro,3,0,1.687.634.662
25,Masculino,48,Branco,1,800,1.580.326.978
25,Masculino,34,Negro,7,600,1.771.623.464
25,Masculino,26,Branco,7,788,1.711.419.123
25,Masculino,61,Negro,1,2000,1.782.758.739
25,Masculino,29,Pardo,12,3000,17.744.505
25,Masculino,37,Negro,16,1700,1.713.546.856
25,Masculino,59,Negro,2,200,165.036.729
25,Masculino,33,Negro,8,800,1.599.389.029
25,Masculino,54,Pardo,5,300,1.678.425.258
25,Masculino,65,Branco,5,200,1.716.004.759
25,Feminino,53,Branco,16,788,1.696.631.571
25,Masculino,51,Negro,10,1200,1.790.472.927
25,Masculino,28,Negro,12,950,1.617.497.564
25,Masculino,31,Negro,9,1200,1.846.395.041
25,Masculino,22,Negro,9,400,1.766.300.966
25,Masculino,39,Negro,7,788,1.811.614.124
25,Masculino,23,Negro,5,1000,1.632.226.564
25,Feminino,36,Negro,1,300,1.716.040.538
25,Masculino,35,Branco,1,788,1.803.942.752
25,Masculino,33,Negro,6,1000,1.698.577.637
25,Feminino,52,Branco,16,788,1.597.767.591
25,Feminino,63,Branco,12,800,1.688.622.285
25,Masculino,53,Negro,6,0,1.756.119.708
25,Masculino,51,Negro,2,80,1.673.542.525
25,Feminino,22,Branco,12,900,1.608.775.386
25,Masculino,37,Pardo,3,500,1.606.576.319
25,Masculino,45,Negro,1,500,1.782.350.493
25,Masculino,38,Negro,1,1600,1.613.788.133
25,Masculino,28,Negro,4,100,1.693.629.683
25,Masculino,32,Negro,7,200,159.026.768
25,Feminino,37,Negro,4,600,1.634.888.558
25,Masculino,52,Negro,1,1200,1.715.871.927
25,Masculino,67,Negro,2,0,1.790.386.272
25,Masculino,40,Negro,9,788,1.723.622.903
25,Masculino,25,Branco,12,788,157.775.361
25,Masculino,55,Negro,5,788,1.537.799.109
25,Masculino,34,Branco,10,1300,1.564.671.882
25,Masculino,47,Negro,1,788,1.677.551.595
25,Masculino,49,Negro,11,788,1.771.102.892
25,Masculino,20,Negro,6,400,1.780.462.207
25,Masculino,37,Negro,8,900,1.720.976.129
25,Masculino,59,Branco,1,600,1.622.180.403
25,Masculino,40,Negro,1,480,1.700.476.113
25,Feminino,37,Negro,5,250,1.726.108.193
25,Masculino,33,Negro,12,900,1.675.816.724
25,Masculino,46,Negro,12,788,1.727.907.487
25,Masculino,63,Negro,1,0,1.753.040.877
25,Feminino,50,Negro,3,788,157.949.648
